Longitude,Latitude,Pixel,Scan
22.5914818,-71.0112011,500,53900
22.5944419,-71.0111289,600,53900
22.5974027,-71.0110567,700,53900
22.6003643,-71.0109844,800,53900
22.6033267,-71.010912,900,53900
22.6062898,-71.0108396,1000,53900
22.6092538,-71.0107671,1100,53900
22.6122184,-71.0106945,1200,53900
22.6151839,-71.0106219,1300,53900
22.6181501,-71.0105492,1400,53900
22.6211171,-71.0104764,1500,53900
22.6240849,-71.0104036,1600,53900
22.6270534,-71.0103307,1700,53900
22.6300227,-71.0102578,1800,53900
22.6329928,-71.0101847,1900,53900
22.6359637,-71.0101116,2000,53900
22.6389353,-71.0100385,2100,53900
22.6419077,-71.0099652,2200,53900
22.6448809,-71.0098919,2300,53900
22.6478548,-71.0098186,2400,53900
22.6508295,-71.0097451,2500,53900
22.653805,-71.0096716,2600,53900
22.6567813,-71.0095981,2700,53900
22.6597583,-71.0095244,2800,53900
22.6627362,-71.0094507,2900,53900
22.6657148,-71.009377,3000,53900
22.6686941,-71.0093031,3100,53900
22.6716743,-71.0092292,3200,53900
22.6746552,-71.0091553,3300,53900
22.6776369,-71.0090812,3400,53900
22.6806194,-71.0090071,3500,53900
22.6836027,-71.0089329,3600,53900
22.6865867,-71.0088587,3700,53900
22.6895715,-71.0087844,3800,53900
22.6925571,-71.00871,3900,53900
22.6955435,-71.0086356,4000,53900
22.6985306,-71.0085611,4100,53900
22.7015186,-71.0084865,4200,53900
22.7045073,-71.0084118,4300,53900
22.7074968,-71.0083371,4400,53900
22.710487,-71.0082623,4500,53900
22.7134781,-71.0081875,4600,53900
22.7164699,-71.0081126,4700,53900
22.7194626,-71.0080376,4800,53900
22.722456,-71.0079625,4900,53900
22.7254501,-71.0078874,5000,53900
22.7284451,-71.0078122,5100,53900
22.7314409,-71.0077369,5200,53900
22.7344374,-71.0076616,5300,53900
22.7374347,-71.0075862,5400,53900
22.7404328,-71.0075107,5500,53900
22.7434317,-71.0074352,5600,53900
22.7464314,-71.0073596,5700,53900
22.7494318,-71.0072839,5800,53900
22.7524331,-71.0072082,5900,53900
22.7554351,-71.0071323,6000,53900
22.7584379,-71.0070565,6100,53900
22.7614415,-71.0069805,6200,53900
22.7644459,-71.0069045,6300,53900
22.7674511,-71.0068284,6400,53900
22.7704571,-71.0067523,6500,53900
22.7734638,-71.006676,6600,53900
22.7764714,-71.0065997,6700,53900
22.7794797,-71.0065234,6800,53900
22.7824888,-71.0064469,6900,53900
22.7854987,-71.0063704,7000,53900
22.7885094,-71.0062939,7100,53900
22.7915209,-71.0062172,7200,53900
22.7945332,-71.0061405,7300,53900
22.7975463,-71.0060637,7400,53900
22.8005601,-71.0059869,7500,53900
22.8035748,-71.00591,7600,53900
22.8065902,-71.005833,7700,53900
22.8096064,-71.0057559,7800,53900
22.8126235,-71.0056788,7900,53900
22.8156413,-71.0056016,8000,53900
22.8186599,-71.0055243,8100,53900
22.8216793,-71.005447,8200,53900
22.8246995,-71.0053696,8300,53900
22.8277205,-71.0052921,8400,53900
22.8307423,-71.0052145,8500,53900
22.8337649,-71.0051369,8600,53900
22.8367883,-71.0050592,8700,53900
22.8398125,-71.0049815,8800,53900
22.8428375,-71.0049036,8900,53900
22.8458632,-71.0048257,9000,53900
22.8488898,-71.0047478,9100,53900
22.8519172,-71.0046697,9200,53900
22.8549453,-71.0045916,9300,53900
22.8579743,-71.0045134,9400,53900
22.8610041,-71.0044352,9500,53900
22.8640346,-71.0043569,9600,53900
22.867066,-71.0042785,9700,53900
22.8700981,-71.0042,9800,53900
22.8731311,-71.0041215,9900,53900
22.8761648,-71.0040429,10000,53900
22.8791994,-71.0039642,10100,53900
22.8822348,-71.0038855,10200,53900
22.8852709,-71.0038066,10300,53900
22.8883079,-71.0037277,10400,53900
22.8913456,-71.0036488,10500,53900
22.8943842,-71.0035698,10600,53900
22.8974236,-71.0034907,10700,53900
22.9004637,-71.0034115,10800,53900
22.9035047,-71.0033322,10900,53900
22.9065465,-71.0032529,11000,53900
22.9095891,-71.0031735,11100,53900
22.9126325,-71.0030941,11200,53900
22.9156766,-71.0030146,11300,53900
22.9187216,-71.002935,11400,53900
22.9217674,-71.0028553,11500,53900
22.924814,-71.0027755,11600,53900
22.9278615,-71.0026957,11700,53900
22.9309097,-71.0026158,11800,53900
22.9339587,-71.0025359,11900,53900
22.936978,-71.0024566,11999,53900
22.5768931,-71.0124575,0,54000
22.5798494,-71.0123856,100,54000
22.5828066,-71.0123137,200,54000
22.5857645,-71.0122418,300,54000
22.5887231,-71.0121697,400,54000
22.5916826,-71.0120976,500,54000
22.5946428,-71.0120255,600,54000
22.5976037,-71.0119532,700,54000
22.6005655,-71.0118809,800,54000
22.603528,-71.0118086,900,54000
22.6064913,-71.0117361,1000,54000
22.6094553,-71.0116636,1100,54000
22.6124201,-71.0115911,1200,54000
22.6153857,-71.0115184,1300,54000
22.6183521,-71.0114457,1400,54000
22.6213192,-71.011373,1500,54000
22.6242871,-71.0113001,1600,54000
22.6272558,-71.0112272,1700,54000
22.6302252,-71.0111543,1800,54000
22.6331954,-71.0110812,1900,54000
22.6361664,-71.0110081,2000,54000
22.6391382,-71.010935,2100,54000
22.6421107,-71.0108617,2200,54000
22.645084,-71.0107884,2300,54000
22.6480581,-71.0107151,2400,54000
22.6510329,-71.0106416,2500,54000
22.6540086,-71.0105681,2600,54000
22.656985,-71.0104945,2700,54000
22.6599621,-71.0104209,2800,54000
22.6629401,-71.0103472,2900,54000
22.6659188,-71.0102734,3000,54000
22.6688983,-71.0101996,3100,54000
22.6718786,-71.0101257,3200,54000
22.6748597,-71.0100517,3300,54000
22.6778415,-71.0099777,3400,54000
22.6808241,-71.0099036,3500,54000
22.6838075,-71.0098294,3600,54000
22.6867917,-71.0097551,3700,54000
22.6897766,-71.0096808,3800,54000
22.6927624,-71.0096064,3900,54000
22.6957489,-71.009532,4000,54000
22.6987362,-71.0094575,4100,54000
22.7017242,-71.0093829,4200,54000
22.7047131,-71.0093082,4300,54000
22.7077027,-71.0092335,4400,54000
22.7106931,-71.0091587,4500,54000
22.7136843,-71.0090839,4600,54000
22.7166763,-71.009009,4700,54000
22.719669,-71.008934,4800,54000
22.7226626,-71.0088589,4900,54000
22.7256569,-71.0087838,5000,54000
22.728652,-71.0087086,5100,54000
22.7316479,-71.0086333,5200,54000
22.7346445,-71.008558,5300,54000
22.737642,-71.0084826,5400,54000
22.7406402,-71.0084071,5500,54000
22.7436392,-71.0083315,5600,54000
22.746639,-71.0082559,5700,54000
22.7496396,-71.0081803,5800,54000
22.752641,-71.0081045,5900,54000
22.7556432,-71.0080287,6000,54000
22.7586461,-71.0079528,6100,54000
22.7616499,-71.0078769,6200,54000
22.7646544,-71.0078008,6300,54000
22.7676597,-71.0077247,6400,54000
22.7706658,-71.0076486,6500,54000
22.7736727,-71.0075724,6600,54000
22.7766804,-71.0074961,6700,54000
22.7796888,-71.0074197,6800,54000
22.7826981,-71.0073432,6900,54000
22.7857081,-71.0072667,7000,54000
22.7887189,-71.0071902,7100,54000
22.7917306,-71.0071135,7200,54000
22.794743,-71.0070368,7300,54000
22.7977562,-71.00696,7400,54000
22.8007702,-71.0068832,7500,54000
22.803785,-71.0068062,7600,54000
22.8068006,-71.0067293,7700,54000
22.8098169,-71.0066522,7800,54000
22.8128341,-71.0065751,7900,54000
22.815852,-71.0064979,8000,54000
22.8188708,-71.0064206,8100,54000
22.8218903,-71.0063432,8200,54000
22.8249107,-71.0062658,8300,54000
22.8279318,-71.0061883,8400,54000
22.8309537,-71.0061108,8500,54000
22.8339765,-71.0060332,8600,54000
22.837,-71.0059555,8700,54000
22.8400243,-71.0058777,8800,54000
22.8430494,-71.0057999,8900,54000
22.8460753,-71.005722,9000,54000
22.849102,-71.005644,9100,54000
22.8521295,-71.005566,9200,54000
22.8551578,-71.0054878,9300,54000
22.8581869,-71.0054097,9400,54000
22.8612168,-71.0053314,9500,54000
22.8642475,-71.0052531,9600,54000
22.867279,-71.0051747,9700,54000
22.8703113,-71.0050962,9800,54000
22.8733444,-71.0050177,9900,54000
22.8763783,-71.0049391,10000,54000
22.879413,-71.0048604,10100,54000
22.8824485,-71.0047816,10200,54000
22.8854848,-71.0047028,10300,54000
22.8885218,-71.0046239,10400,54000
22.8915597,-71.004545,10500,54000
22.8945984,-71.0044659,10600,54000
22.8976379,-71.0043868,10700,54000
22.9006783,-71.0043076,10800,54000
22.9037194,-71.0042284,10900,54000
22.9067613,-71.0041491,11000,54000
22.909804,-71.0040697,11100,54000
22.9128475,-71.0039902,11200,54000
22.9158918,-71.0039107,11300,54000
22.918937,-71.0038311,11400,54000
22.9219829,-71.0037514,11500,54000
22.9250296,-71.0036717,11600,54000
22.9280772,-71.0035918,11700,54000
22.9311255,-71.003512,11800,54000
22.9341747,-71.003432,11900,54000
22.9371942,-71.0033528,11999,54000
22.5770932,-71.013354,0,54100
22.5800497,-71.0132822,100,54100
22.583007,-71.0132103,200,54100
22.585965,-71.0131383,300,54100
22.5889238,-71.0130663,400,54100
22.5918834,-71.0129942,500,54100
22.5948437,-71.012922,600,54100
22.5978048,-71.0128498,700,54100
22.6007667,-71.0127775,800,54100
22.6037293,-71.0127051,900,54100
22.6066927,-71.0126327,1000,54100
22.6096569,-71.0125602,1100,54100
22.6126219,-71.0124876,1200,54100
22.6155876,-71.0124149,1300,54100
22.6185541,-71.0123422,1400,54100
22.6215213,-71.0122695,1500,54100
22.6244894,-71.0121966,1600,54100
22.6274582,-71.0121237,1700,54100
22.6304277,-71.0120508,1800,54100
22.6333981,-71.0119777,1900,54100
22.6363692,-71.0119046,2000,54100
22.6393411,-71.0118315,2100,54100
22.6423138,-71.0117582,2200,54100
22.6452872,-71.0116849,2300,54100
22.6482614,-71.0116115,2400,54100
22.6512364,-71.0115381,2500,54100
22.6542122,-71.0114646,2600,54100
22.6571887,-71.011391,2700,54100
22.660166,-71.0113174,2800,54100
22.6631441,-71.0112437,2900,54100
22.6661229,-71.0111699,3000,54100
22.6691026,-71.0110961,3100,54100
22.672083,-71.0110221,3200,54100
22.6750642,-71.0109482,3300,54100
22.6780462,-71.0108741,3400,54100
22.6810289,-71.0108,3500,54100
22.6840124,-71.0107258,3600,54100
22.6869967,-71.0106516,3700,54100
22.6899818,-71.0105773,3800,54100
22.6929677,-71.0105029,3900,54100
22.6959543,-71.0104284,4000,54100
22.6989417,-71.0103539,4100,54100
22.7019299,-71.0102793,4200,54100
22.7049189,-71.0102047,4300,54100
22.7079087,-71.0101299,4400,54100
22.7108992,-71.0100551,4500,54100
22.7138905,-71.0099803,4600,54100
22.7168826,-71.0099053,4700,54100
22.7198755,-71.0098304,4800,54100
22.7228692,-71.0097553,4900,54100
22.7258636,-71.0096802,5000,54100
22.7288589,-71.0096049,5100,54100
22.7318549,-71.0095297,5200,54100
22.7348517,-71.0094543,5300,54100
22.7378493,-71.0093789,5400,54100
22.7408477,-71.0093035,5500,54100
22.7438468,-71.0092279,5600,54100
22.7468467,-71.0091523,5700,54100
22.7498475,-71.0090766,5800,54100
22.752849,-71.0090009,5900,54100
22.7558513,-71.008925,6000,54100
22.7588544,-71.0088492,6100,54100
22.7618582,-71.0087732,6200,54100
22.7648629,-71.0086972,6300,54100
22.7678683,-71.0086211,6400,54100
22.7708746,-71.0085449,6500,54100
22.7738816,-71.0084687,6600,54100
22.7768894,-71.0083924,6700,54100
22.779898,-71.008316,6800,54100
22.7829074,-71.0082396,6900,54100
22.7859176,-71.0081631,7000,54100
22.7889285,-71.0080865,7100,54100
22.7919403,-71.0080098,7200,54100
22.7949528,-71.0079331,7300,54100
22.7979662,-71.0078563,7400,54100
22.8009803,-71.0077795,7500,54100
22.8039952,-71.0077025,7600,54100
22.8070109,-71.0076255,7700,54100
22.8100274,-71.0075485,7800,54100
22.8130447,-71.0074713,7900,54100
22.8160628,-71.0073941,8000,54100
22.8190817,-71.0073168,8100,54100
22.8221014,-71.0072395,8200,54100
22.8251219,-71.0071621,8300,54100
22.8281431,-71.0070846,8400,54100
22.8311652,-71.007007,8500,54100
22.8341881,-71.0069294,8600,54100
22.8372117,-71.0068517,8700,54100
22.8402362,-71.006774,8800,54100
22.8432614,-71.0066961,8900,54100
22.8462874,-71.0066182,9000,54100
22.8493143,-71.0065402,9100,54100
22.8523419,-71.0064622,9200,54100
22.8553704,-71.0063841,9300,54100
22.8583996,-71.0063059,9400,54100
22.8614296,-71.0062276,9500,54100
22.8644604,-71.0061493,9600,54100
22.8674921,-71.0060709,9700,54100
22.8705245,-71.0059924,9800,54100
22.8735577,-71.0059139,9900,54100
22.8765917,-71.0058353,10000,54100
22.8796266,-71.0057566,10100,54100
22.8826622,-71.0056778,10200,54100
22.8856986,-71.005599,10300,54100
22.8887359,-71.0055201,10400,54100
22.8917739,-71.0054411,10500,54100
22.8948127,-71.0053621,10600,54100
22.8978524,-71.005283,10700,54100
22.9008928,-71.0052038,10800,54100
22.9039341,-71.0051246,10900,54100
22.9069761,-71.0050452,11000,54100
22.9100189,-71.0049658,11100,54100
22.9130626,-71.0048864,11200,54100
22.9161071,-71.0048068,11300,54100
22.9191523,-71.0047272,11400,54100
22.9221984,-71.0046476,11500,54100
22.9252453,-71.0045678,11600,54100
22.928293,-71.004488,11700,54100
22.9313414,-71.0044081,11800,54100
22.9343907,-71.0043281,11900,54100
22.9374103,-71.0042489,11999,54100
22.5772934,-71.0142506,0,54200
22.58025,-71.0141788,100,54200
22.5832074,-71.0141069,200,54200
22.5861656,-71.0140349,300,54200
22.5891245,-71.0139628,400,54200
22.5920842,-71.0138907,500,54200
22.5950447,-71.0138186,600,54200
22.5980059,-71.0137463,700,54200
22.6009679,-71.013674,800,54200
22.6039307,-71.0136016,900,54200
22.6068942,-71.0135292,1000,54200
22.6098586,-71.0134567,1100,54200
22.6128236,-71.0133841,1200,54200
22.6157895,-71.0133115,1300,54200
22.6187561,-71.0132388,1400,54200
22.6217235,-71.013166,1500,54200
22.6246917,-71.0130931,1600,54200
22.6276606,-71.0130202,1700,54200
22.6306303,-71.0129473,1800,54200
22.6336008,-71.0128742,1900,54200
22.636572,-71.0128011,2000,54200
22.6395441,-71.0127279,2100,54200
22.6425169,-71.0126547,2200,54200
22.6454904,-71.0125814,2300,54200
22.6484648,-71.012508,2400,54200
22.6514399,-71.0124346,2500,54200
22.6544158,-71.0123611,2600,54200
22.6573924,-71.0122875,2700,54200
22.6603699,-71.0122138,2800,54200
22.6633481,-71.0121401,2900,54200
22.6663271,-71.0120664,3000,54200
22.6693069,-71.0119925,3100,54200
22.6722874,-71.0119186,3200,54200
22.6752687,-71.0118446,3300,54200
22.6782508,-71.0117706,3400,54200
22.6812337,-71.0116964,3500,54200
22.6842174,-71.0116223,3600,54200
22.6872018,-71.011548,3700,54200
22.690187,-71.0114737,3800,54200
22.693173,-71.0113993,3900,54200
22.6961598,-71.0113248,4000,54200
22.6991474,-71.0112503,4100,54200
22.7021357,-71.0111757,4200,54200
22.7051248,-71.0111011,4300,54200
22.7081147,-71.0110263,4400,54200
22.7111054,-71.0109515,4500,54200
22.7140968,-71.0108767,4600,54200
22.7170891,-71.0108017,4700,54200
22.7200821,-71.0107267,4800,54200
22.7230759,-71.0106517,4900,54200
22.7260705,-71.0105765,5000,54200
22.7290658,-71.0105013,5100,54200
22.732062,-71.0104261,5200,54200
22.7350589,-71.0103507,5300,54200
22.7380566,-71.0102753,5400,54200
22.7410551,-71.0101998,5500,54200
22.7440544,-71.0101243,5600,54200
22.7470545,-71.0100487,5700,54200
22.7500554,-71.009973,5800,54200
22.753057,-71.0098972,5900,54200
22.7560594,-71.0098214,6000,54200
22.7590626,-71.0097455,6100,54200
22.7620666,-71.0096695,6200,54200
22.7650714,-71.0095935,6300,54200
22.768077,-71.0095174,6400,54200
22.7710834,-71.0094412,6500,54200
22.7740905,-71.009365,6600,54200
22.7770985,-71.0092887,6700,54200
22.7801072,-71.0092123,6800,54200
22.7831167,-71.0091359,6900,54200
22.786127,-71.0090594,7000,54200
22.7891381,-71.0089828,7100,54200
22.79215,-71.0089061,7200,54200
22.7951627,-71.0088294,7300,54200
22.7981762,-71.0087526,7400,54200
22.8011905,-71.0086757,7500,54200
22.8042055,-71.0085988,7600,54200
22.8072214,-71.0085218,7700,54200
22.810238,-71.0084447,7800,54200
22.8132554,-71.0083676,7900,54200
22.8162737,-71.0082904,8000,54200
22.8192927,-71.0082131,8100,54200
22.8223125,-71.0081358,8200,54200
22.8253331,-71.0080583,8300,54200
22.8283545,-71.0079809,8400,54200
22.8313767,-71.0079033,8500,54200
22.8343997,-71.0078257,8600,54200
22.8374235,-71.007748,8700,54200
22.8404481,-71.0076702,8800,54200
22.8434734,-71.0075924,8900,54200
22.8464996,-71.0075144,9000,54200
22.8495266,-71.0074365,9100,54200
22.8525544,-71.0073584,9200,54200
22.8555829,-71.0072803,9300,54200
22.8586123,-71.0072021,9400,54200
22.8616425,-71.0071238,9500,54200
22.8646734,-71.0070455,9600,54200
22.8677052,-71.0069671,9700,54200
22.8707377,-71.0068886,9800,54200
22.8737711,-71.0068101,9900,54200
22.8768053,-71.0067315,10000,54200
22.8798402,-71.0066528,10100,54200
22.882876,-71.006574,10200,54200
22.8859126,-71.0064952,10300,54200
22.8889499,-71.0064163,10400,54200
22.8919881,-71.0063373,10500,54200
22.8950271,-71.0062583,10600,54200
22.8980668,-71.0061792,10700,54200
22.9011074,-71.0061,10800,54200
22.9041488,-71.0060207,10900,54200
22.907191,-71.0059414,11000,54200
22.910234,-71.005862,11100,54200
22.9132777,-71.0057825,11200,54200
22.9163223,-71.005703,11300,54200
22.9193677,-71.0056234,11400,54200
22.9224139,-71.0055437,11500,54200
22.925461,-71.0054639,11600,54200
22.9285088,-71.0053841,11700,54200
22.9315574,-71.0053042,11800,54200
22.9346068,-71.0052242,11900,54200
22.9376266,-71.005145,11999,54200
22.5774936,-71.0151472,0,54300
22.5804504,-71.0150753,100,54300
22.5834079,-71.0150034,200,54300
22.5863662,-71.0149314,300,54300
22.5893253,-71.0148594,400,54300
22.5922851,-71.0147873,500,54300
22.5952457,-71.0147151,600,54300
22.5982071,-71.0146429,700,54300
22.6011692,-71.0145705,800,54300
22.6041321,-71.0144982,900,54300
22.6070958,-71.0144257,1000,54300
22.6100602,-71.0143532,1100,54300
22.6130254,-71.0142806,1200,54300
22.6159914,-71.014208,1300,54300
22.6189582,-71.0141353,1400,54300
22.6219257,-71.0140625,1500,54300
22.624894,-71.0139897,1600,54300
22.6278631,-71.0139167,1700,54300
22.6308329,-71.0138438,1800,54300
22.6338035,-71.0137707,1900,54300
22.6367749,-71.0136976,2000,54300
22.6397471,-71.0136244,2100,54300
22.64272,-71.0135512,2200,54300
22.6456937,-71.0134779,2300,54300
22.6486682,-71.0134045,2400,54300
22.6516434,-71.0133311,2500,54300
22.6546194,-71.0132575,2600,54300
22.6575962,-71.013184,2700,54300
22.6605738,-71.0131103,2800,54300
22.6635522,-71.0130366,2900,54300
22.6665313,-71.0129628,3000,54300
22.6695112,-71.012889,3100,54300
22.6724919,-71.012815,3200,54300
22.6754733,-71.0127411,3300,54300
22.6784556,-71.012667,3400,54300
22.6814386,-71.0125929,3500,54300
22.6844224,-71.0125187,3600,54300
22.6874069,-71.0124444,3700,54300
22.6903923,-71.0123701,3800,54300
22.6933784,-71.0122957,3900,54300
22.6963653,-71.0122213,4000,54300
22.699353,-71.0121467,4100,54300
22.7023415,-71.0120721,4200,54300
22.7053307,-71.0119975,4300,54300
22.7083207,-71.0119227,4400,54300
22.7113116,-71.0118479,4500,54300
22.7143031,-71.0117731,4600,54300
22.7172955,-71.0116981,4700,54300
22.7202887,-71.0116231,4800,54300
22.7232826,-71.0115481,4900,54300
22.7262773,-71.0114729,5000,54300
22.7292728,-71.0113977,5100,54300
22.7322691,-71.0113224,5200,54300
22.7352662,-71.0112471,5300,54300
22.738264,-71.0111717,5400,54300
22.7412627,-71.0110962,5500,54300
22.7442621,-71.0110206,5600,54300
22.7472623,-71.010945,5700,54300
22.7502633,-71.0108693,5800,54300
22.7532651,-71.0107936,5900,54300
22.7562676,-71.0107177,6000,54300
22.759271,-71.0106418,6100,54300
22.7622751,-71.0105659,6200,54300
22.76528,-71.0104898,6300,54300
22.7682857,-71.0104137,6400,54300
22.7712922,-71.0103376,6500,54300
22.7742995,-71.0102613,6600,54300
22.7773076,-71.010185,6700,54300
22.7803165,-71.0101086,6800,54300
22.7833261,-71.0100322,6900,54300
22.7863366,-71.0099557,7000,54300
22.7893478,-71.0098791,7100,54300
22.7923598,-71.0098024,7200,54300
22.7953727,-71.0097257,7300,54300
22.7983863,-71.0096489,7400,54300
22.8014007,-71.009572,7500,54300
22.8044158,-71.0094951,7600,54300
22.8074318,-71.0094181,7700,54300
22.8104486,-71.009341,7800,54300
22.8134662,-71.0092639,7900,54300
22.8164845,-71.0091867,8000,54300
22.8195037,-71.0091094,8100,54300
22.8225236,-71.009032,8200,54300
22.8255444,-71.0089546,8300,54300
22.8285659,-71.0088771,8400,54300
22.8315882,-71.0087995,8500,54300
22.8346114,-71.0087219,8600,54300
22.8376353,-71.0086442,8700,54300
22.84066,-71.0085664,8800,54300
22.8436855,-71.0084886,8900,54300
22.8467118,-71.0084107,9000,54300
22.8497389,-71.0083327,9100,54300
22.8527668,-71.0082546,9200,54300
22.8557955,-71.0081765,9300,54300
22.858825,-71.0080983,9400,54300
22.8618553,-71.00802,9500,54300
22.8648864,-71.0079417,9600,54300
22.8679183,-71.0078633,9700,54300
22.870951,-71.0077848,9800,54300
22.8739845,-71.0077063,9900,54300
22.8770188,-71.0076277,10000,54300
22.8800539,-71.007549,10100,54300
22.8830898,-71.0074702,10200,54300
22.8861265,-71.0073914,10300,54300
22.889164,-71.0073125,10400,54300
22.8922023,-71.0072335,10500,54300
22.8952414,-71.0071544,10600,54300
22.8982813,-71.0070753,10700,54300
22.9013221,-71.0069961,10800,54300
22.9043636,-71.0069169,10900,54300
22.9074059,-71.0068375,11000,54300
22.910449,-71.0067581,11100,54300
22.9134929,-71.0066787,11200,54300
22.9165377,-71.0065991,11300,54300
22.9195832,-71.0065195,11400,54300
22.9226295,-71.0064398,11500,54300
22.9256767,-71.0063601,11600,54300
22.9287246,-71.0062802,11700,54300
22.9317734,-71.0062003,11800,54300
22.934823,-71.0061204,11900,54300
22.9378428,-71.0060411,11999,54300
22.5776939,-71.0160437,0,54400
22.5806508,-71.0159719,100,54400
22.5836085,-71.0159,200,54400
22.5865669,-71.015828,300,54400
22.5895261,-71.0157559,400,54400
22.5924861,-71.0156838,500,54400
22.5954468,-71.0156116,600,54400
22.5984083,-71.0155394,700,54400
22.6013705,-71.0154671,800,54400
22.6043336,-71.0153947,900,54400
22.6072974,-71.0153222,1000,54400
22.610262,-71.0152497,1100,54400
22.6132273,-71.0151772,1200,54400
22.6161934,-71.0151045,1300,54400
22.6191603,-71.0150318,1400,54400
22.622128,-71.014959,1500,54400
22.6250964,-71.0148862,1600,54400
22.6280656,-71.0148133,1700,54400
22.6310356,-71.0147403,1800,54400
22.6340063,-71.0146672,1900,54400
22.6369778,-71.0145941,2000,54400
22.6399501,-71.0145209,2100,54400
22.6429232,-71.0144477,2200,54400
22.645897,-71.0143744,2300,54400
22.6488716,-71.014301,2400,54400
22.651847,-71.0142275,2500,54400
22.6548232,-71.014154,2600,54400
22.6578001,-71.0140804,2700,54400
22.6607778,-71.0140068,2800,54400
22.6637563,-71.0139331,2900,54400
22.6667355,-71.0138593,3000,54400
22.6697156,-71.0137854,3100,54400
22.6726964,-71.0137115,3200,54400
22.675678,-71.0136375,3300,54400
22.6786603,-71.0135634,3400,54400
22.6816435,-71.0134893,3500,54400
22.6846274,-71.0134151,3600,54400
22.6876121,-71.0133409,3700,54400
22.6905976,-71.0132665,3800,54400
22.6935839,-71.0131921,3900,54400
22.6965709,-71.0131177,4000,54400
22.6995587,-71.0130431,4100,54400
22.7025473,-71.0129685,4200,54400
22.7055367,-71.0128939,4300,54400
22.7085268,-71.0128191,4400,54400
22.7115178,-71.0127443,4500,54400
22.7145095,-71.0126695,4600,54400
22.717502,-71.0125945,4700,54400
22.7204953,-71.0125195,4800,54400
22.7234894,-71.0124444,4900,54400
22.7264842,-71.0123693,5000,54400
22.7294799,-71.0122941,5100,54400
22.7324763,-71.0122188,5200,54400
22.7354735,-71.0121435,5300,54400
22.7384715,-71.012068,5400,54400
22.7414702,-71.0119926,5500,54400
22.7444698,-71.011917,5600,54400
22.7474701,-71.0118414,5700,54400
22.7504712,-71.0117657,5800,54400
22.7534732,-71.0116899,5900,54400
22.7564759,-71.0116141,6000,54400
22.7594793,-71.0115382,6100,54400
22.7624836,-71.0114622,6200,54400
22.7654887,-71.0113862,6300,54400
22.7684945,-71.0113101,6400,54400
22.7715011,-71.0112339,6500,54400
22.7745086,-71.0111576,6600,54400
22.7775168,-71.0110813,6700,54400
22.7805258,-71.011005,6800,54400
22.7835356,-71.0109285,6900,54400
22.7865461,-71.010852,7000,54400
22.7895575,-71.0107754,7100,54400
22.7925697,-71.0106987,7200,54400
22.7955826,-71.010622,7300,54400
22.7985964,-71.0105452,7400,54400
22.8016109,-71.0104683,7500,54400
22.8046262,-71.0103914,7600,54400
22.8076423,-71.0103144,7700,54400
22.8106592,-71.0102373,7800,54400
22.8136769,-71.0101602,7900,54400
22.8166954,-71.0100829,8000,54400
22.8197147,-71.0100056,8100,54400
22.8227348,-71.0099283,8200,54400
22.8257557,-71.0098509,8300,54400
22.8287774,-71.0097734,8400,54400
22.8317998,-71.0096958,8500,54400
22.8348231,-71.0096182,8600,54400
22.8378471,-71.0095405,8700,54400
22.840872,-71.0094627,8800,54400
22.8438976,-71.0093848,8900,54400
22.8469241,-71.0093069,9000,54400
22.8499513,-71.0092289,9100,54400
22.8529794,-71.0091509,9200,54400
22.8560082,-71.0090727,9300,54400
22.8590378,-71.0089945,9400,54400
22.8620683,-71.0089163,9500,54400
22.8650995,-71.0088379,9600,54400
22.8681315,-71.0087595,9700,54400
22.8711644,-71.008681,9800,54400
22.874198,-71.0086025,9900,54400
22.8772324,-71.0085238,10000,54400
22.8802677,-71.0084452,10100,54400
22.8833037,-71.0083664,10200,54400
22.8863405,-71.0082875,10300,54400
22.8893782,-71.0082086,10400,54400
22.8924166,-71.0081297,10500,54400
22.8954559,-71.0080506,10600,54400
22.8984959,-71.0079715,10700,54400
22.9015367,-71.0078923,10800,54400
22.9045784,-71.007813,10900,54400
22.9076208,-71.0077337,11000,54400
22.9106641,-71.0076543,11100,54400
22.9137082,-71.0075748,11200,54400
22.916753,-71.0074953,11300,54400
22.9197987,-71.0074156,11400,54400
22.9228452,-71.007336,11500,54400
22.9258925,-71.0072562,11600,54400
22.9289405,-71.0071764,11700,54400
22.9319894,-71.0070964,11800,54400
22.9350391,-71.0070165,11900,54400
22.9380591,-71.0069372,11999,54400
22.5778942,-71.0169403,0,54500
22.5808513,-71.0168684,100,54500
22.583809,-71.0167965,200,54500
22.5867676,-71.0167245,300,54500
22.5897269,-71.0166525,400,54500
22.592687,-71.0165804,500,54500
22.5956479,-71.0165082,600,54500
22.5986095,-71.0164359,700,54500
22.6015719,-71.0163636,800,54500
22.6045351,-71.0162912,900,54500
22.607499,-71.0162188,1000,54500
22.6104637,-71.0161463,1100,54500
22.6134292,-71.0160737,1200,54500
22.6163954,-71.016001,1300,54500
22.6193625,-71.0159283,1400,54500
22.6223303,-71.0158555,1500,54500
22.6252988,-71.0157827,1600,54500
22.6282681,-71.0157098,1700,54500
22.6312382,-71.0156368,1800,54500
22.6342091,-71.0155637,1900,54500
22.6371808,-71.0154906,2000,54500
22.6401532,-71.0154174,2100,54500
22.6431264,-71.0153442,2200,54500
22.6461004,-71.0152708,2300,54500
22.6490751,-71.0151975,2400,54500
